Price,log_return,volume_zscore,realized_volatility_30d,hl_spread
Ticker,,,,
Date,,,,
2024-02-19,0.010457828520988095,1.3622697855085049,0.11061304912880368,1.286826614818645
2024-02-26,-0.0013537116257582825,-0.42133264098077633,0.10722076387044385,0.802959276099684
2024-03-04,0.005254214359557594,0.23276921992656732,0.10024750269586309,0.8502773982727424
2024-03-11,-0.0010644103982774267,-0.15777950074316996,0.10105097482235048,0.8744400772484209
2024-03-18,0.02557709469761235,1.1511480049051113,0.10736722215844334,0.8432415509162263
2024-03-25,0.017236958995809317,-0.27223729004584424,0.08909906542973106,0.8370439258158611
2024-04-01,0.003839734999968974,-0.683672892408637,0.07209078506084404,0.5889199711120942
2024-04-08,0.016984040201038417,-0.09484138976207498,0.06947099902828871,0.8151135850933269
2024-04-15,0.008117096279769405,-0.055114153939804886,0.07216959177912283,1.1645961872861703
2024-04-22,-0.016031987620199972,-0.3244253523732444,0.09590736636749272,1.0290542267677765
2024-04-29,0.020435206358335085,0.010604604153527564,0.09317351213656658,0.8258141595938225
2024-05-06,0.01609150008064973,-1.015783783249831,0.09464226864685393,1.1847986954203755
2024-05-13,0.01877083675837138,0.005513196711137008,0.10398471113783693,0.874445823236922
2024-05-20,-2.111443632428229e-05,-0.15660396309350025,0.10744120530373914,0.8226382478779338
2024-05-27,0.012474575934246841,-0.6806584981224209,0.10818186579547065,0.8419383294619678
2024-06-03,0.005666542510626653,1.3256934898366464,0.1035510034208545,1.0420730335221884
2024-06-10,-0.016116936837365023,-0.5368449038153423,0.10805790585924394,0.9929335030554259
2024-06-17,-0.018323839891215957,-0.447992084018645,0.1129501929498479,1.0906969311104442
2024-06-24,0.016751409936205476,0.6127611509141891,0.10764092626841446,0.7747111501772521
2024-07-01,0.007893607741780616,-1.065414200238719,0.09813305991249431,0.8780978986150408
2024-07-08,-0.013384790018416668,-0.2894613705459181,0.09547101712008148,0.6916520231726901
2024-07-15,0.01276847535784489,-0.2595514318748565,0.09799154019636117,0.8842254580077024
2024-07-22,0.017452137763376965,-0.5270183040927106,0.08743391220947887,0.7672748448510138
2024-07-29,-0.005017606148760211,-0.5237857396767942,0.08471056771461957,0.9767443128346883
2024-08-05,-0.059650410982650726,0.41146223018458655,0.10892605667776593,2.0946879091293296
2024-08-12,0.04729292878749276,0.05297116296276212,0.16990243613147968,1.527296606885381
2024-08-19,0.01465886928582374,-0.016641780693021406,0.17444768366156263,0.7500878046777937
2024-08-26,-0.003450645183487538,-0.011957036405778932,0.17581672392936537,0.8996271532850544
2024-09-02,-0.010200031124919958,0.3456686826412363,0.1733457192070398,0.7856485732104604
2024-09-09,-0.02572408010929611,1.1516715130165742,0.1829599662599294,1.243397960549072
2024-09-16,0.01300501643303973,0.11801491677206562,0.16748296212536423,1.1833773566357881
2024-09-23,0.0009847121373369873,0.6340414016139557,0.11615050061420573,0.9735182966604338
2024-09-30,0.002835343635843081,-0.10741612007225695,0.11212037468250571,0.9075390183385543
2024-10-07,0.01831596923187858,-0.25658671826811247,0.11310925643612754,1.0788548393167061
2024-10-14,0.00534450565050645,-0.5611596382412338,0.12082257728464019,0.8007261330534821
2024-10-21,-0.00807265081951085,-0.6597658309140136,0.10251065330039126,0.92436060394705
2024-10-28,0.007845101977923123,-0.15480317231773957,0.09771666734370467,1.0161859153446313
2024-11-04,-0.016123762892521123,-0.3075751489122839,0.10174233296070238,0.8931215342977964
2024-11-11,-0.004974859177752089,0.36497336585554707,0.10681416451318775,1.1184770587353312
2024-11-18,0.015517133693464778,0.027167104976835433,0.11070363039815967,1.2532286796964298
2024-11-25,0.02051885263184987,0.6603619778682991,0.11032141443099217,0.8621066008265768
2024-12-02,-0.011570336057408868,-0.384029066084794,0.11415972083019503,0.6754602789291806
2024-12-09,0.00010312054612197875,-0.2968351116309331,0.11695637855202987,0.9883494320696073
2024-12-16,-0.0173464176679708,-0.5185309008658424,0.11677757456601623,0.8905400559710198
2024-12-23,-0.015434271094778691,0.37156800780457155,0.11536913875893337,0.8733858473072887
2024-12-30,0.01203667735264976,-0.6615674695513982,0.1184087037689888,0.8803002526845257
2025-01-06,0.025071598343775633,0.03160312219876005,0.12239960202862098,1.4572813399584825
2025-01-13,0.012189081537502294,0.7948585993890471,0.1196310444278813,0.9348706474410701
2025-01-20,0.008120229770339195,-0.10080006387008153,0.1143050374642903,0.7714667662159463
2025-01-27,0.000315192833138763,-0.47309871037771545,0.11204619194700816,0.9609917268285576
2025-02-03,0.004781736856886789,-0.184275592479377,0.11081625612871009,1.0594990297250775
2025-02-10,-0.007628292332818845,-0.4170100729604682,0.11068405577947744,1.0862763430024338
2025-02-17,0.002631963411184822,0.2600384152946814,0.10984953215922189,1.2102285170433364
2025-02-24,0.004562628432266788,-0.7760805572709302,0.10403011393114436,0.7759583713137437
2025-03-03,0.006141895078131586,0.983297296384628,0.10416434336886082,0.8956104163841492
2025-03-10,-0.014163740014104243,0.6922299614033316,0.13964289601614693,1.6304679102744584
2025-03-17,0.024984587023587204,0.43560463333191796,0.1423800936736181,1.1748524587663975
2025-03-24,0.004583229327996205,0.1916897887362357,0.14435560717819815,1.0743987476608763
2025-03-31,-0.009378796155413243,-0.4535625344229346,0.13588549221572382,1.1910287616445707
2025-04-07,-0.08704978054112003,0.7695381508769998,0.17199792979762438,3.3337315756578088
2025-04-14,0.03161517266026975,0.16315162550343665,0.23526158949869863,3.225110363045175
2025-04-21,0.008833543301458323,-1.1207230834375423,0.23382765715718246,1.1920159907414773
2025-04-28,0.013770371584938376,0.28515867308354836,0.2342870237000823,1.0985712418021027
2025-05-05,0.03175528252768951,0.049642873007611873,0.2320074380307669,1.0611844976734457
2025-05-12,0.0035779649535041553,0.02005105379709009,0.23218231260053726,0.9381522803036821
2025-05-19,0.024950570917942214,-0.7054635752102676,0.23333027868443984,1.0523351560284833
2025-05-26,0.003931375723280188,-0.4034508986970575,0.1871035645775599,1.2958678908322727
2025-06-02,0.003043552707460236,0.5334125351591523,0.11570092182279047,0.9903100157352844
2025-06-09,0.009492007989386014,0.15336368896917632,0.10139519138105732,0.7413839503239864
2025-06-16,0.030362129522210513,0.02370511604781902,0.09825913325287305,0.949745157161032
2025-06-23,-0.00020201865508821023,0.4390224014010757,0.08950889509807028,0.7739227957236512
2025-06-30,-0.007276269134535673,-0.24210916928588078,0.10474164746670782,1.1225955150376281
2025-07-07,0.007508927084492151,-0.7851059437188231,0.10200970897422793,0.7626200011790042
2025-07-14,-0.0028997935355647778,-0.25356691459181363,0.09313701302598652,0.8803871303041367
2025-07-21,-0.012728148118276227,-0.6776955976489383,0.09544193857142183,0.6463004618082688
2025-07-28,0.010435476397239367,-0.7884738580830525,0.0929196284308654,0.7838011072151567
2025-08-04,-0.005275296402908213,-0.6399438908009623,0.0990990810728129,0.9648573528320247
2025-08-11,-0.0028063028685049517,-0.7597543811926687,0.0899740153365201,0.7280083777070026
2025-08-18,0.012771910104607138,0.4981773727974203,0.08458843196574546,0.6183240321267487
2025-08-25,0.017708522790871394,-0.31710396200354385,0.08288611280136483,0.6674630288459364
2025-09-01,-0.008909142888427302,0.1237364001467526,0.08316540216067933,0.7317273571224069
2025-09-08,-0.008829959818402684,-0.17765758801965534,0.08916831143745013,0.9630401538033977
2025-09-15,0.019134196396876028,0.24144077931959657,0.08355930987149199,0.6882653853454304
2025-09-22,-0.013715986021209853,0.6953743348746918,0.07893262627351046,0.6937278935436009
2025-09-29,0.009796472552235718,-0.25124725092323585,0.08022729139192925,0.8672224464533702
2025-10-06,0.00623627945117427,-0.40106834766654537,0.08629577792133614,0.7678624317475184
2025-10-13,-0.017794886669996953,-0.11617386307566976,0.09271590386438688,0.856554855375132
2025-10-20,-0.006219662248283211,-0.20271059467889865,0.0908170895744563,0.9852032043562037
2025-10-27,0.011187124900367416,1.2228264129674866,0.09695760754341202,0.9456559397940021
